date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:54:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:44%20GMT	http://praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_9c73a48f-39b9-4a59-a02e-c6fad218751b_410x.png?v=1576010346	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_9c73a48f-39b9-4a59-a02e-c6fad218751b_410x1392.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:47	8398/8398	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:45%20GMT	https://praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_9c73a48f-39b9-4a59-a02e-c6fad218751b_410x.png?v=1576010346	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_9c73a48f-39b9-4a59-a02e-c6fad218751b_410x1392.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:47	56850/56850	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:83fdfdefe5c8c74e8a23649aa6660e2a%22	https://praktio.com/products/precision-training-litigation-teams?variant=31304797519972	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/precision-training-litigation-teams6382.html	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:46%20GMT	http://praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_c4b5c65f-b4c4-427e-8cf9-d976be2a5c4c_410x.png?v=1576010321	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_c4b5c65f-b4c4-427e-8cf9-d976be2a5c4c_410xabc9.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:49	8398/8398	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:47%20GMT	https://praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_c4b5c65f-b4c4-427e-8cf9-d976be2a5c4c_410x.png?v=1576010321	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/Praktio_Icons_Proofreading_Games_White_1_c4b5c65f-b4c4-427e-8cf9-d976be2a5c4c_410xabc9.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:48%20GMT	http://praktio.com/cdn/shop/products/PraktioIcons_OrganizingBetterBriefs_WhiteonBlue_c5e960b8-4eed-4ab1-b873-ca29bfc1f088_410x.png?v=1650909496	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_OrganizingBetterBriefs_WhiteonBlue_c5e960b8-4eed-4ab1-b873-ca29bfc1f088_410x0352.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:50	56300/56300	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:76a6ddc7b981ae5e243f7245e50f7391%22	https://praktio.com/products/organize-better-briefs-teams?variant=40340505690269	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/organize-better-briefs-teams0f11.html	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:50	15683/15683	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:49%20GMT	https://praktio.com/cdn/shop/products/PraktioIcons_OrganizingBetterBriefs_WhiteonBlue_c5e960b8-4eed-4ab1-b873-ca29bfc1f088_410x.png?v=1650909496	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_OrganizingBetterBriefs_WhiteonBlue_c5e960b8-4eed-4ab1-b873-ca29bfc1f088_410x0352.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:49%20GMT	http://praktio.com/cdn/shop/products/ForceMajeure_39900044-b242-4188-86ab-67e3f5f0c22a_410x.png?v=1585006642	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/ForceMajeure_39900044-b242-4188-86ab-67e3f5f0c22a_410xadc9.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:52	56802/56802	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b7c647282442d8b9fd1064dc10b96516%22	https://praktio.com/products/force-majeure-teams?variant=31706239238244	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/force-majeure-teams3cc7.html	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:52	57040/57040	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:50%20GMT	https://praktio.com/cdn/shop/products/ForceMajeure_39900044-b242-4188-86ab-67e3f5f0c22a_410x.png?v=1585006642	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/ForceMajeure_39900044-b242-4188-86ab-67e3f5f0c22a_410xadc9.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:54	56222/56222	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ffe0cb77baa734a0c77dffbb7a65f535%22	https://praktio.com/products/doing-due-diligence-teams?variant=37773436190877	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/doing-due-diligence-teams84a5.html	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:51%20GMT	http://praktio.com/cdn/shop/products/PraktioIcons_Diligence_White_f337f1e8-89f1-49d3-abab-787f6b0b9da9_410x.png?v=1612461800	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_Diligence_White_f337f1e8-89f1-49d3-abab-787f6b0b9da9_410xf586.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:55	55148/55148	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:53%20GMT	https://praktio.com/cdn/shop/products/PraktioIcons_Diligence_White_f337f1e8-89f1-49d3-abab-787f6b0b9da9_410x.png?v=1612461800	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_Diligence_White_f337f1e8-89f1-49d3-abab-787f6b0b9da9_410xf586.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:54%20GMT	http://praktio.com/cdn/shop/products/PraktioIcons_DisclosureSchedules_White_410x.png?v=1650909454	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_DisclosureSchedules_White_410xb7d1.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:57	56154/56154	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:78a5cba0c40fc52b02e87ed239cc4006%22	https://praktio.com/products/disclosure-schedules-for-teams?variant=40153919127709	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/disclosure-schedules-for-teamsc5c6.html	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:58	11218/11218	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:56%20GMT	https://praktio.com/cdn/shop/products/PraktioIcons_DisclosureSchedules_White_410x.png?v=1650909454	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/PraktioIcons_DisclosureSchedules_White_410xb7d1.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:59	57204/57204	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:992b4f39ed842e3eb258b77cbba68b42%22	https://praktio.com/products/contract-fundamentals-teams?variant=31304775958628	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/contract-fundamentals-teams6460.html	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:54:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:57%20GMT	http://praktio.com/cdn/shop/products/Praktio_Icons_Contract_Fundamentals_White_6727c7c7-8b0e-46e3-baeb-c9cc98644a6c_410x.png?v=1575409934	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/Praktio_Icons_Contract_Fundamentals_White_6727c7c7-8b0e-46e3-baeb-c9cc98644a6c_410x9225.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:54:58%20GMT	http://praktio.com/cdn/shop/articles/Thumb_elearningImplementation_2048x.png?v=1718128023	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_elearningImplementation_2048xc1cc.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:01	40436/40436	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:58%20GMT	https://praktio.com/cdn/shop/products/Praktio_Icons_Contract_Fundamentals_White_6727c7c7-8b0e-46e3-baeb-c9cc98644a6c_410x.png?v=1575409934	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/products/Praktio_Icons_Contract_Fundamentals_White_6727c7c7-8b0e-46e3-baeb-c9cc98644a6c_410x9225.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:03	57652/57652	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:54:59%20GMT	https://praktio.com/cdn/shop/articles/Thumb_elearningImplementation_2048x.png?v=1718128023	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_elearningImplementation_2048xc1cc.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:00%20GMT	http://praktio.com/cdn/shop/articles/Thumb_elearningImplementation_300x.png?v=1718128023	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_elearningImplementation_300xc1cc.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:04	26688/26688	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jun%202024%2012:55:02%20GMT	https://praktio.com/cdn/shop/articles/Thumb_elearningImplementation_300x.png?v=1718128023	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cdn/shop/articles/Thumb_elearningImplementation_300xc1cc.png	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:03%20GMT	https://praktio.com/diligence	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/diligence	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:03%20GMT	https://praktio.com/sigpages	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/sigpages	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:03%20GMT	http://praktio.com/cal-mm	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal-mm	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/-1	---M--	301	error ('')			https://praktio.com/cal-mm	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/cal-mm.36a.delayed	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.36b.delayed	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.36c.delayed	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.36d.delayed	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:03%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:03%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:04%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:04%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:04%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:04%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/blogs/resources/e-learning-in-action-insights-from-the-forefront-of-first-year-training)
20:55:06	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.374.delayed	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:06	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.375.delayed	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:06	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.376.delayed	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:05%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:05%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:05%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:05%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:06%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:06%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/products/confidentiality-agreements-teams?variant=31773891035236)
20:55:08	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.37e.delayed	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:08	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.37f.delayed	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:08	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.380.delayed	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:08	56871/56871	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:9598c7a4e367044e9ab6b5003201f369%22	https://praktio.com/products/closing-checklists-for-teams	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/closing-checklists-for-teams.html	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:06%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:07%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:07%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:07%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:07%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:08%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/products/closing-checklists-for-teams?variant=43811918250141)
20:55:10	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.388.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:10	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.389.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:10	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.38a.delayed	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:10	56348/56348	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d0ad66ec5563cdceeb1df75a891b0091%22	https://praktio.com/products/contracts-for-procurement-professionals-teams	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/contracts-for-procurement-professionals-teams.html	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:08%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:09%20GMT	https://praktio.com/pages/summer-associate-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associate-2022	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:09%20GMT	https://praktio.com/pages/summer-associates-2022	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/pages/summer-associates-2022	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:09%20GMT	https://praktio.com/staff	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/staff	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:09%20GMT	https://praktio.com/procurement	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/procurement	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:10%20GMT	https://praktio.com/about-us	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/about-us	(from https://praktio.com/products/contracts-for-procurement-professionals-teams?variant=35476485996701)
20:55:12	0/-1	---M--	301	error ('')			https://praktio.com/elearning	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/elearning.392.delayed	(from https://praktio.com/products/commercial-contracts-essentials-teams?variant=44386647507101)
20:55:12	0/-1	---M--	301	error ('')			https://praktio.com/workshops	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/workshops.393.delayed	(from https://praktio.com/products/commercial-contracts-essentials-teams?variant=44386647507101)
20:55:12	0/-1	---M--	301	error ('')			https://praktio.com/first-years	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/first-years.394.delayed	(from https://praktio.com/products/commercial-contracts-essentials-teams?variant=44386647507101)
20:55:12	56637/56637	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:5c4bfe79ad6d505c449d36dcbc43d8c6%22	https://praktio.com/products/commercial-contracts-essentials-teams	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/products/commercial-contracts-essentials-teams.html	(from https://praktio.com/products/commercial-contracts-essentials-teams?variant=44386647507101)
20:55:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2017%20Jun%202024%2012:55:10%20GMT	https://praktio.com/summer	F:/website/Funix%20Software%20Engineer/WDU202x.1.0.VN/Asm%201%20mon%202/praktio.com/summer	(from https://praktio.com/products/commercial-contracts-essentials-teams?variant=44386647507101)
